Boy_Name,Girl_Name,Boy_Age,Girl_Age,Boy_FavColor,Girl_FavColor,Boy_Hobby,Girl_Hobby,Boy_FavMovieGenre,Girl_FavMovieGenre,Boy_Zodiac,Girl_Zodiac,Compatibility_Score
William,Karen,20,33,Green,Pink,Fishing,Cooking,Horror,Action,Cancer,Libra,74
Thomas,Mary,28,32,Red,Orange,Fishing,Gaming,Documentary,Comedy,Aquarius,Scorpio,102
Andrew,Jennifer,26,27,White,Black,Hiking,Traveling,Fantasy,Thriller,Virgo,Aries,98
David,Kimberly,29,18,Blue,Pink,Reading,Cooking,Sci-Fi,Sci-Fi,Leo,Virgo,98
Steven,Donna,25,19,Brown,Black,Dancing,Drawing,Sci-Fi,Adventure,Pisces,Virgo,98
Mark,Lisa,26,26,Pink,Red,Singing,Sports,Thriller,Fantasy,Aries,Leo,110
Steven,Laura,37,21,Blue,Purple,Hiking,Hiking,Fantasy,Adventure,Gemini,Pisces,78
Thomas,Linda,25,25,Blue,Black,Hiking,Dancing,Documentary,Romance,Aquarius,Capricorn,100
James,Linda,21,29,Brown,Red,Reading,Dancing,Fantasy,Drama,Sagittarius,Aries,94
Paul,Nancy,30,35,Blue,Blue,Dancing,Drawing,Documentary,Horror,Leo,Scorpio,110
Michael,Sandra,32,22,Yellow,Brown,Cooking,Sports,Horror,Action,Scorpio,Sagittarius,90
Steven,Sandra,40,35,Red,Green,Singing,Traveling,Comedy,Thriller,Virgo,Gemini,90
Paul,Patricia,19,35,Pink,White,Traveling,Hiking,Adventure,Horror,Aries,Aries,68
James,Jessica,19,40,Black,Green,Drawing,Gaming,Documentary,Action,Leo,Aries,58
Thomas,Elizabeth,36,28,Blue,Pink,Fishing,Hiking,Comedy,Drama,Virgo,Taurus,84
William,Sandra,23,36,Black,Blue,Reading,Fishing,Comedy,Thriller,Cancer,Capricorn,74
Robert,Sandra,22,25,Pink,Red,Hiking,Traveling,Drama,Sci-Fi,Leo,Cancer,104
Steven,Mary,29,40,Black,Yellow,Dancing,Reading,Romance,Action,Virgo,Libra,88
Robert,Donna,40,27,Brown,Green,Cooking,Dancing,Sci-Fi,Documentary,Cancer,Libra,84
Richard,Karen,26,34,Purple,Pink,Hiking,Singing,Horror,Romance,Gemini,Aquarius,94
Kevin,Jessica,39,20,Yellow,Purple,Drawing,Cooking,Sci-Fi,Romance,Taurus,Pisces,62
Kevin,Sandra,36,39,Orange,Pink,Dancing,Gaming,Horror,Comedy,Gemini,Gemini,94
Robert,Mary,32,28,White,White,Hiking,Drawing,Fantasy,Comedy,Capricorn,Pisces,102
Mark,Donna,33,38,Yellow,Black,Gaming,Hiking,Fantasy,Documentary,Sagittarius,Leo,100
Robert,Jessica,30,39,Red,Blue,Traveling,Fishing,Documentary,Horror,Scorpio,Sagittarius,82
Robert,Donna,19,36,Green,Purple,Sports,Traveling,Thriller,Adventure,Cancer,Capricorn,66
Michael,Kimberly,21,19,Blue,Red,Fishing,Reading,Comedy,Thriller,Aquarius,Gemini,106
Robert,Kimberly,25,32,Red,Brown,Sports,Traveling,Documentary,Fantasy,Virgo,Leo,96
John,Ashley,28,30,Pink,Orange,Traveling,Drawing,Documentary,Action,Cancer,Libra,96
James,Patricia,39,39,Black,Purple,Fishing,Traveling,Drama,Horror,Scorpio,Capricorn,110
Thomas,Kimberly,25,34,White,Brown,Dancing,Fishing,Sci-Fi,Romance,Libra,Virgo,82
Thomas,Susan,40,28,Black,Brown,Gaming,Drawing,Horror,Sci-Fi,Aquarius,Leo,76
Joseph,Laura,29,18,Yellow,Brown,Singing,Cooking,Fantasy,Documentary,Gemini,Leo,78
William,Mary,29,29,Yellow,Brown,Fishing,Singing,Horror,Action,Libra,Aquarius,100
Paul,Sandra,29,40,Blue,Blue,Singing,Hiking,Thriller,Comedy,Sagittarius,Cancer,88
Paul,Ashley,30,19,Pink,Pink,Gaming,Traveling,Documentary,Romance,Virgo,Sagittarius,88
John,Laura,19,26,Blue,Yellow,Dancing,Drawing,Thriller,Documentary,Pisces,Sagittarius,96
Robert,Linda,29,38,Yellow,Brown,Singing,Dancing,Sci-Fi,Adventure,Aquarius,Pisces,92
Michael,Donna,32,25,Yellow,Black,Drawing,Dancing,Fantasy,Drama,Sagittarius,Virgo,96
Robert,Jessica,40,28,Black,Pink,Hiking,Fishing,Romance,Drama,Aquarius,Taurus,76
Steven,Karen,39,24,Red,Yellow,Dancing,Fishing,Action,Adventure,Capricorn,Scorpio,70
Robert,Nancy,21,19,Pink,Purple,Fishing,Reading,Sci-Fi,Fantasy,Scorpio,Taurus,96
Richard,Lisa,21,34,Purple,White,Hiking,Singing,Thriller,Drama,Scorpio,Sagittarius,84
James,Kimberly,21,35,Brown,Yellow,Sports,Hiking,Drama,Sci-Fi,Gemini,Cancer,82
Richard,Nancy,31,34,Yellow,Pink,Drawing,Gaming,Documentary,Horror,Gemini,Taurus,104
Daniel,Elizabeth,29,24,Orange,White,Traveling,Traveling,Documentary,Fantasy,Aries,Aquarius,110
Andrew,Donna,34,38,Green,Yellow,Drawing,Drawing,Horror,Thriller,Scorpio,Leo,112
Joseph,Ashley,28,30,Red,White,Reading,Singing,Horror,Adventure,Sagittarius,Cancer,96
John,Jennifer,33,40,Orange,Purple,Fishing,Gaming,Romance,Fantasy,Leo,Sagittarius,86
Michael,Susan,36,23,Pink,Green,Dancing,Fishing,Comedy,Thriller,Cancer,Capricorn,74
Robert,Susan,27,29,Green,Red,Sports,Cooking,Drama,Action,Aquarius,Capricorn,96
Robert,Ashley,28,30,Orange,Yellow,Drawing,Sports,Sci-Fi,Drama,Leo,Libra,96
Daniel,Kimberly,36,37,Yellow,Yellow,Dancing,Fishing,Action,Documentary,Libra,Leo,118
William,Mary,27,35,Yellow,Orange,Hiking,Dancing,Horror,Romance,Libra,Scorpio,84
Thomas,Kimberly,33,20,Yellow,Green,Gaming,Drawing,Action,Adventure,Virgo,Cancer,84
Richard,Elizabeth,38,30,Brown,White,Reading,Dancing,Drama,Horror,Capricorn,Taurus,84
Andrew,Jennifer,37,38,Yellow,White,Drawing,Fishing,Romance,Action,Leo,Aries,108
James,Donna,40,33,Green,Black,Gaming,Dancing,Thriller,Fantasy,Scorpio,Leo,96
Steven,Mary,33,22,Brown,Blue,Sports,Singing,Comedy,Action,Leo,Libra,88
John,Susan,21,28,Yellow,Orange,Gaming,Fishing,Documentary,Fantasy,Leo,Aries,96
Andrew,Ashley,21,39,Black,Blue,Singing,Cooking,Horror,Sci-Fi,Libra,Cancer,74
Joseph,Mary,29,21,Blue,Red,Gaming,Gaming,Sci-Fi,Action,Cancer,Capricorn,94
Andrew,Ashley,29,37,Green,Yellow,Traveling,Hiking,Thriller,Documentary,Virgo,Libra,84
Steven,Elizabeth,36,37,Brown,Orange,Dancing,Sports,Horror,Action,Aquarius,Leo,98
Joseph,Jennifer,29,23,Orange,White,Drawing,Hiking,Documentary,Thriller,Libra,Libra,88
William,Lisa,40,18,White,Orange,Cooking,Gaming,Thriller,Thriller,Libra,Aquarius,76
Mark,Linda,32,40,Black,White,Hiking,Fishing,Thriller,Horror,Capricorn,Gemini,94
Steven,Ashley,39,23,Brown,Yellow,Drawing,Reading,Action,Fantasy,Leo,Aries,78
David,Kimberly,32,27,Purple,Blue,Sports,Cooking,Thriller,Documentary,Virgo,Sagittarius,100
Andrew,Jessica,30,37,Purple,Pink,Gaming,Gaming,Thriller,Romance,Leo,Virgo,106
Thomas,Sandra,35,36,Blue,Pink,Singing,Drawing,Documentary,Romance,Taurus,Pisces,98
Thomas,Patricia,35,27,Brown,Purple,Singing,Traveling,Romance,Horror,Gemini,Pisces,84
Thomas,Karen,32,21,White,Brown,Sports,Gaming,Romance,Comedy,Pisces,Libra,78
Mark,Donna,25,19,Pink,Orange,Cooking,Cooking,Thriller,Thriller,Aries,Cancer,108
Paul,Jennifer,24,31,Pink,Red,Traveling,Sports,Sci-Fi,Fantasy,Gemini,Libra,96
Richard,Susan,38,20,Blue,Green,Drawing,Gaming,Comedy,Adventure,Taurus,Virgo,74
William,Laura,33,29,Purple,Purple,Gaming,Traveling,Drama,Comedy,Libra,Sagittarius,102
Thomas,Laura,39,39,Blue,Brown,Traveling,Dancing,Thriller,Drama,Libra,Capricorn,110
John,Mary,24,26,Blue,Green,Sports,Traveling,Horror,Drama,Pisces,Sagittarius,96
Andrew,Jessica,25,25,White,Black,Singing,Reading,Drama,Action,Cancer,Leo,100
John,Lisa,21,22,White,Blue,Fishing,Fishing,Action,Action,Libra,Capricorn,128
Joseph,Sandra,33,36,Brown,Green,Sports,Hiking,Comedy,Fantasy,Aries,Sagittarius,94
Robert,Jessica,19,25,White,Red,Dancing,Dancing,Drama,Action,Cancer,Virgo,108
Kevin,Linda,22,31,Brown,Red,Sports,Hiking,Documentary,Thriller,Cancer,Aries,82
Daniel,Lisa,40,32,Green,White,Fishing,Singing,Drama,Action,Cancer,Gemini,84
Thomas,Kimberly,22,24,Black,Pink,Dancing,Reading,Comedy,Thriller,Capricorn,Cancer,106
Joseph,Nancy,35,19,Black,White,Fishing,Sports,Fantasy,Drama,Virgo,Pisces,78
David,Kimberly,32,33,White,White,Drawing,Sports,Adventure,Action,Aquarius,Taurus,108
Andrew,Elizabeth,34,18,Purple,Pink,Sports,Drawing,Thriller,Documentary,Cancer,Capricorn,78
Paul,Elizabeth,34,22,Green,Pink,Singing,Sports,Action,Documentary,Pisces,Sagittarius,76
Mark,Nancy,18,27,Pink,Pink,Gaming,Drawing,Fantasy,Romance,Leo,Gemini,102
Daniel,Susan,19,31,Black,Purple,Cooking,Gaming,Comedy,Adventure,Libra,Taurus,86
Michael,Jessica,22,26,Brown,Pink,Gaming,Fishing,Romance,Fantasy,Leo,Virgo,102
John,Jennifer,23,33,Blue,Green,Hiking,Cooking,Romance,Comedy,Sagittarius,Scorpio,90
Thomas,Donna,28,30,Green,Brown,Traveling,Cooking,Documentary,Documentary,Aquarius,Gemini,106
Mark,Lisa,39,29,Red,Yellow,Fishing,Sports,Drama,Documentary,Leo,Aquarius,80
Andrew,Linda,29,22,Green,Orange,Singing,Fishing,Documentary,Documentary,Aries,Sagittarius,96
Joseph,Laura,30,22,Black,Orange,Dancing,Drawing,Sci-Fi,Documentary,Virgo,Aquarius,94
Robert,Nancy,21,39,Orange,Blue,Traveling,Gaming,Horror,Comedy,Cancer,Leo,64
Michael,Jessica,33,30,Yellow,Orange,Cooking,Traveling,Fantasy,Thriller,Libra,Aquarius,94
Paul,Jessica,31,23,Green,Red,Cooking,Cooking,Horror,Adventure,Libra,Sagittarius,104
Andrew,Mary,29,18,Pink,Pink,Traveling,Reading,Adventure,Adventure,Leo,Pisces,108
John,Patricia,30,25,Green,Orange,Reading,Singing,Romance,Adventure,Aquarius,Cancer,90
William,Kimberly,40,36,Green,White,Hiking,Fishing,Action,Romance,Libra,Scorpio,102
Michael,Mary,28,36,Red,Orange,Fishing,Sports,Sci-Fi,Thriller,Cancer,Capricorn,84
David,Ashley,22,30,White,Brown,Gaming,Sports,Adventure,Drama,Gemini,Taurus,94
David,Jennifer,30,34,Orange,Red,Singing,Cooking,Adventure,Comedy,Gemini,Taurus,92
Andrew,Linda,18,33,Black,Brown,Fishing,Sports,Horror,Sci-Fi,Aquarius,Libra,70
Michael,Elizabeth,25,27,Yellow,Red,Traveling,Gaming,Action,Romance,Aries,Libra,96
David,Jennifer,24,39,Blue,Purple,Drawing,Gaming,Romance,Thriller,Aries,Leo,80
James,Elizabeth,18,19,Brown,Blue,Gaming,Reading,Drama,Sci-Fi,Sagittarius,Cancer,108
Kevin,Sandra,25,36,Black,Brown,Singing,Cooking,Comedy,Drama,Libra,Cancer,78
David,Jennifer,20,19,Purple,Yellow,Fishing,Singing,Horror,Comedy,Leo,Scorpio,108
Thomas,Laura,30,18,Green,Pink,Gaming,Sports,Adventure,Fantasy,Taurus,Capricorn,76
William,Laura,28,33,Black,Blue,Sports,Sports,Horror,Horror,Virgo,Sagittarius,120
Kevin,Elizabeth,19,38,Pink,Orange,Dancing,Sports,Horror,Thriller,Pisces,Sagittarius,62
David,Elizabeth,21,37,Red,Brown,Fishing,Gaming,Documentary,Drama,Virgo,Sagittarius,68
Michael,Donna,23,40,Red,White,Traveling,Traveling,Documentary,Adventure,Gemini,Sagittarius,86
Paul,Karen,19,38,Red,Red,Traveling,Gaming,Horror,Adventure,Pisces,Leo,72
Kevin,Lisa,27,40,Yellow,Purple,Hiking,Sports,Action,Horror,Taurus,Gemini,84
David,Patricia,34,36,Black,Brown,Fishing,Traveling,Thriller,Drama,Sagittarius,Sagittarius,96
Mark,Nancy,33,34,Yellow,Pink,Traveling,Reading,Thriller,Thriller,Pisces,Gemini,108
John,Laura,29,33,Red,Orange,Traveling,Dancing,Documentary,Drama,Aquarius,Pisces,92
Robert,Karen,24,26,Brown,White,Gaming,Traveling,Comedy,Drama,Libra,Capricorn,106
Kevin,Patricia,31,30,Green,Purple,Hiking,Traveling,Adventure,Horror,Libra,Aries,98
John,Karen,25,22,Red,Yellow,Gaming,Fishing,Sci-Fi,Horror,Leo,Capricorn,104
James,Susan,31,27,Red,Red,Sports,Reading,Adventure,Drama,Leo,Gemini,102
Steven,Elizabeth,19,35,Yellow,Orange,Reading,Singing,Drama,Action,Pisces,Virgo,78
Michael,Jennifer,24,34,Red,Red,Dancing,Sports,Thriller,Documentary,Pisces,Aries,100
Andrew,Elizabeth,30,27,Purple,Green,Fishing,Traveling,Thriller,Drama,Aquarius,Libra,104
James,Nancy,31,40,Red,Orange,Singing,Fishing,Sci-Fi,Thriller,Aquarius,Pisces,82
Daniel,Mary,28,39,Yellow,Brown,Cooking,Dancing,Sci-Fi,Horror,Capricorn,Pisces,88
James,Mary,19,26,Red,Yellow,Cooking,Hiking,Adventure,Action,Cancer,Aries,96
James,Karen,25,30,Purple,Orange,Singing,Gaming,Thriller,Action,Scorpio,Scorpio,100
John,Donna,36,18,White,Green,Singing,Reading,Comedy,Documentary,Capricorn,Leo,74
Michael,Susan,27,24,Red,Blue,Cooking,Singing,Horror,Documentary,Aries,Pisces,94
David,Patricia,26,38,Blue,Brown,Gaming,Singing,Horror,Horror,Gemini,Scorpio,86
David,Linda,38,35,Black,Red,Reading,Gaming,Documentary,Documentary,Pisces,Leo,104
Robert,Laura,34,25,Red,Red,Fishing,Reading,Documentary,Adventure,Leo,Capricorn,92
Robert,Sandra,31,34,Red,Orange,Dancing,Hiking,Adventure,Action,Libra,Scorpio,94
Richard,Laura,26,20,Black,Pink,Singing,Reading,Sci-Fi,Horror,Capricorn,Sagittarius,98
Joseph,Linda,32,40,Green,White,Cooking,Singing,Action,Romance,Gemini,Sagittarius,94
James,Kimberly,28,21,Green,Purple,Gaming,Gaming,Fantasy,Comedy,Cancer,Cancer,106
Daniel,Nancy,31,39,Black,Blue,Gaming,Hiking,Horror,Documentary,Scorpio,Libra,94
Michael,Linda,27,21,Red,Pink,Dancing,Drawing,Horror,Drama,Scorpio,Leo,98
Joseph,Linda,40,25,Yellow,Brown,Cooking,Fishing,Action,Thriller,Cancer,Pisces,70
James,Karen,21,34,Black,Red,Traveling,Fishing,Adventure,Thriller,Pisces,Cancer,74
Kevin,Ashley,34,19,Blue,Green,Drawing,Dancing,Comedy,Comedy,Scorpio,Pisces,90
Steven,Jessica,30,36,White,Red,Traveling,Gaming,Fantasy,Comedy,Taurus,Libra,98
Steven,Lisa,19,19,Green,Blue,Sports,Cooking,Horror,Drama,Pisces,Leo,100
Joseph,Susan,24,40,Black,Brown,Gaming,Fishing,Action,Fantasy,Leo,Aquarius,78
Mark,Laura,25,27,Pink,Green,Sports,Dancing,Comedy,Romance,Aquarius,Pisces,106
Thomas,Patricia,40,31,Black,White,Gaming,Fishing,Action,Sci-Fi,Libra,Libra,82
John,Linda,22,30,White,Black,Sports,Fishing,Adventure,Sci-Fi,Taurus,Aries,84
William,Linda,34,36,Black,Black,Drawing,Gaming,Horror,Sci-Fi,Gemini,Aries,116
Richard,Susan,26,24,Pink,Orange,Singing,Gaming,Drama,Horror,Capricorn,Libra,96
Andrew,Nancy,22,26,Pink,Green,Singing,Reading,Action,Fantasy,Capricorn,Gemini,102
Kevin,Laura,31,25,Brown,Green,Gaming,Traveling,Thriller,Drama,Sagittarius,Scorpio,98
Kevin,Jessica,37,26,Blue,Black,Traveling,Dancing,Horror,Horror,Libra,Cancer,98
Joseph,Mary,39,22,Pink,Yellow,Dancing,Cooking,Comedy,Romance,Cancer,Aries,66
Kevin,Sandra,27,28,Purple,Orange,Dancing,Singing,Horror,Romance,Libra,Leo,98
David,Donna,35,34,Red,Yellow,Reading,Cooking,Romance,Comedy,Virgo,Cancer,98
Kevin,Ashley,34,22,Red,Orange,Hiking,Traveling,Thriller,Fantasy,Gemini,Capricorn,76
Michael,Karen,21,27,Green,White,Reading,Singing,Action,Fantasy,Pisces,Virgo,98
Paul,Susan,36,24,Green,Yellow,Gaming,Hiking,Sci-Fi,Adventure,Leo,Cancer,86
James,Jessica,34,32,Brown,White,Sports,Dancing,Action,Horror,Capricorn,Pisces,96
William,Lisa,27,32,Orange,Purple,Singing,Dancing,Romance,Adventure,Scorpio,Libra,100
Michael,Kimberly,31,21,Purple,Brown,Hiking,Drawing,Drama,Sci-Fi,Gemini,Gemini,80
Richard,Kimberly,33,20,Blue,Blue,Traveling,Hiking,Comedy,Fantasy,Pisces,Leo,84
John,Nancy,20,31,Purple,Black,Reading,Singing,Horror,Romance,Cancer,Taurus,78
Steven,Susan,38,20,Blue,Red,Sports,Hiking,Action,Sci-Fi,Sagittarius,Virgo,74
David,Nancy,33,21,Black,Brown,Drawing,Traveling,Thriller,Documentary,Libra,Scorpio,86
Daniel,Kimberly,27,24,Yellow,Blue,Cooking,Singing,Thriller,Fantasy,Virgo,Cancer,104
Daniel,Karen,36,21,Red,Black,Gaming,Hiking,Documentary,Thriller,Libra,Libra,80
Daniel,Patricia,21,20,Brown,Blue,Gaming,Sports,Sci-Fi,Thriller,Libra,Aries,108
John,Donna,36,35,Orange,White,Sports,Fishing,Drama,Adventure,Capricorn,Leo,98
Steven,Kimberly,19,29,Yellow,Orange,Cooking,Drawing,Thriller,Documentary,Libra,Gemini,80
Paul,Jennifer,31,39,White,Orange,Gaming,Dancing,Action,Sci-Fi,Scorpio,Capricorn,84
James,Linda,18,28,Orange,Yellow,Cooking,Cooking,Romance,Romance,Aries,Virgo,110
Steven,Jennifer,26,26,Black,Purple,Drawing,Hiking,Sci-Fi,Action,Capricorn,Aries,110
Daniel,Karen,28,36,Orange,Pink,Fishing,Hiking,Horror,Documentary,Libra,Virgo,84
William,Ashley,26,25,Pink,Blue,Drawing,Reading,Sci-Fi,Sci-Fi,Aries,Aquarius,108
William,Lisa,40,31,Pink,Blue,Sports,Singing,Romance,Sci-Fi,Cancer,Capricorn,92
William,Jessica,30,32,Pink,Blue,Traveling,Hiking,Fantasy,Horror,Libra,Capricorn,96
Joseph,Sandra,34,39,Brown,Orange,Hiking,Sports,Adventure,Romance,Pisces,Aries,90
Thomas,Ashley,36,38,Red,Brown,Traveling,Singing,Comedy,Thriller,Sagittarius,Aries,106
Daniel,Patricia,19,24,White,Blue,Traveling,Fishing,Thriller,Documentary,Virgo,Capricorn,100
Kevin,Elizabeth,38,38,White,Orange,Reading,Gaming,Documentary,Horror,Gemini,Cancer,100
Richard,Elizabeth,19,18,Green,Orange,Dancing,Gaming,Thriller,Thriller,Aries,Cancer,108
Robert,Donna,26,20,Blue,Orange,Drawing,Reading,Documentary,Thriller,Cancer,Pisces,98
Steven,Kimberly,30,28,Red,Brown,Dancing,Hiking,Romance,Action,Leo,Sagittarius,106
Richard,Karen,22,21,Orange,Purple,Sports,Fishing,Documentary,Romance,Leo,Leo,108
David,Karen,35,38,White,White,Traveling,Hiking,Action,Thriller,Capricorn,Taurus,114
Steven,Jennifer,29,35,Black,Brown,Dancing,Drawing,Documentary,Drama,Virgo,Taurus,98
William,Karen,38,31,White,Purple,Singing,Cooking,Action,Fantasy,Capricorn,Scorpio,96
Michael,Laura,26,36,Red,Pink,Reading,Gaming,Sci-Fi,Romance,Aquarius,Taurus,90
Joseph,Donna,37,20,Blue,Yellow,Dancing,Singing,Documentary,Fantasy,Libra,Pisces,76
Daniel,Elizabeth,27,28,Purple,Green,Fishing,Singing,Documentary,Romance,Scorpio,Capricorn,98
Michael,Elizabeth,36,23,Yellow,Pink,Sports,Hiking,Fantasy,Horror,Pisces,Taurus,74
Steven,Elizabeth,31,28,Purple,Yellow,Reading,Hiking,Comedy,Romance,Gemini,Leo,94
William,Patricia,18,38,White,White,Dancing,Reading,Fantasy,Romance,Sagittarius,Libra,80
John,Lisa,18,20,Brown,Blue,Sports,Gaming,Romance,Action,Aquarius,Virgo,96
Steven,Susan,36,24,Blue,Blue,Gaming,Drawing,Thriller,Comedy,Cancer,Virgo,86
Paul,Ashley,39,25,Pink,White,Fishing,Drawing,Comedy,Horror,Leo,Capricorn,72
David,Sandra,24,37,Pink,Orange,Singing,Sports,Thriller,Horror,Aquarius,Aquarius,74
Kevin,Susan,18,32,Blue,White,Reading,Sports,Fantasy,Fantasy,Sagittarius,Taurus,92
Paul,Nancy,23,21,Black,Orange,Reading,Singing,Drama,Drama,Pisces,Aries,116
Thomas,Elizabeth,33,32,Orange,Blue,Traveling,Dancing,Thriller,Adventure,Virgo,Aquarius,108
Richard,Jennifer,32,39,Purple,Blue,Sports,Gaming,Sci-Fi,Thriller,Taurus,Aries,86
Michael,Karen,20,18,Orange,Purple,Reading,Traveling,Documentary,Fantasy,Virgo,Scorpio,106
James,Jessica,25,19,Yellow,White,Dancing,Traveling,Romance,Horror,Capricorn,Scorpio,88
William,Patricia,28,33,Pink,Purple,Fishing,Cooking,Adventure,Fantasy,Cancer,Pisces,100
Robert,Susan,24,24,Yellow,White,Gaming,Fishing,Sci-Fi,Romance,Virgo,Libra,100
Andrew,Sandra,40,35,Red,Yellow,Drawing,Reading,Fantasy,Drama,Gemini,Capricorn,100
Kevin,Patricia,27,37,White,Brown,Reading,Drawing,Horror,Sci-Fi,Pisces,Scorpio,80
Robert,Lisa,26,18,Blue,Purple,Cooking,Drawing,Romance,Horror,Aries,Capricorn,94
David,Laura,37,24,Brown,Orange,Fishing,Cooking,Thriller,Thriller,Pisces,Pisces,84
Steven,Kimberly,28,30,Pink,Brown,Fishing,Traveling,Sci-Fi,Fantasy,Scorpio,Aquarius,106
Thomas,Donna,31,37,Green,Pink,Hiking,Sports,Fantasy,Horror,Libra,Cancer,98
John,Jennifer,32,21,Red,Yellow,Hiking,Reading,Romance,Action,Virgo,Pisces,78
Michael,Jennifer,38,34,Pink,Blue,Sports,Reading,Romance,Sci-Fi,Virgo,Cancer,92
Andrew,Mary,22,32,Red,Purple,Dancing,Cooking,Sci-Fi,Comedy,Capricorn,Virgo,90
John,Jennifer,21,23,Blue,Green,Singing,Cooking,Horror,Horror,Capricorn,Gemini,106
Richard,Ashley,23,30,White,White,Gaming,Singing,Comedy,Romance,Gemini,Cancer,96
Andrew,Jennifer,19,40,Red,White,Gaming,Hiking,Fantasy,Documentary,Aries,Scorpio,68
Richard,Jessica,39,39,Yellow,Brown,Hiking,Fishing,Documentary,Fantasy,Sagittarius,Capricorn,100
Mark,Nancy,27,33,Brown,Blue,Singing,Hiking,Comedy,Thriller,Taurus,Cancer,98
Andrew,Ashley,24,26,Pink,Blue,Hiking,Traveling,Documentary,Romance,Taurus,Aries,106
John,Ashley,25,29,Black,Pink,Sports,Hiking,Romance,Documentary,Leo,Sagittarius,102
Mark,Ashley,23,26,White,Green,Traveling,Fishing,Drama,Action,Scorpio,Aries,104
Robert,Laura,32,24,Yellow,Purple,Dancing,Drawing,Horror,Comedy,Taurus,Aries,94
David,Elizabeth,34,26,Purple,Green,Sports,Drawing,Comedy,Fantasy,Virgo,Taurus,84
Paul,Nancy,21,31,Purple,Pink,Singing,Sports,Adventure,Romance,Virgo,Cancer,90
Kevin,Donna,40,30,Green,Red,Cooking,Hiking,Romance,Sci-Fi,Libra,Aquarius,90
Robert,Jennifer,20,30,Green,Red,Dancing,Traveling,Action,Comedy,Taurus,Sagittarius,90
Michael,Patricia,31,40,Brown,Blue,Drawing,Reading,Fantasy,Sci-Fi,Scorpio,Sagittarius,92
Thomas,Kimberly,22,29,Blue,Brown,Cooking,Cooking,Horror,Drama,Sagittarius,Aries,96
Daniel,Susan,18,20,Purple,White,Fishing,Dancing,Horror,Drama,Cancer,Leo,106
David,Linda,32,35,Red,White,Cooking,Dancing,Drama,Action,Cancer,Sagittarius,94
Mark,Mary,31,39,Blue,Brown,Cooking,Hiking,Documentary,Action,Libra,Cancer,84
Richard,Ashley,19,34,Orange,Orange,Reading,Drawing,Romance,Comedy,Aquarius,Sagittarius,80
Richard,Susan,31,36,Orange,Black,Singing,Sports,Sci-Fi,Sci-Fi,Sagittarius,Capricorn,110
Robert,Kimberly,35,33,Purple,Yellow,Dancing,Drawing,Drama,Horror,Pisces,Scorpio,96
David,Jessica,22,34,Black,White,Sports,Drawing,Horror,Comedy,Cancer,Aquarius,76
Joseph,Donna,31,29,White,White,Gaming,Reading,Romance,Thriller,Pisces,Aquarius,116
Paul,Sandra,37,18,Yellow,Green,Traveling,Sports,Fantasy,Sci-Fi,Pisces,Capricorn,72
James,Donna,36,23,White,Purple,Drawing,Reading,Sci-Fi,Romance,Scorpio,Libra,74
John,Jennifer,34,35,Yellow,Red,Fishing,Gaming,Drama,Sci-Fi,Capricorn,Aries,98
William,Elizabeth,20,39,Black,Blue,Singing,Cooking,Comedy,Adventure,Capricorn,Aquarius,72
Kevin,Jessica,26,21,Black,Yellow,Dancing,Reading,Fantasy,Romance,Aquarius,Capricorn,100
Thomas,Linda,26,32,White,Orange,Traveling,Sports,Comedy,Horror,Cancer,Libra,98
Kevin,Jessica,32,34,White,Purple,Hiking,Singing,Thriller,Romance,Scorpio,Capricorn,96
Steven,Jennifer,18,27,Red,Red,Cooking,Singing,Documentary,Action,Leo,Pisces,102
Joseph,Donna,22,33,Orange,White,Reading,Gaming,Documentary,Action,Capricorn,Sagittarius,78
Mark,Nancy,18,22,Brown,Black,Cooking,Dancing,Drama,Comedy,Virgo,Aquarius,102
Mark,Karen,29,20,White,Pink,Dancing,Cooking,Action,Documentary,Pisces,Taurus,82
Robert,Kimberly,25,38,Red,Orange,Singing,Gaming,Drama,Romance,Leo,Aries,74
Mark,Lisa,21,20,Green,Orange,Sports,Drawing,Documentary,Drama,Leo,Virgo,98
Thomas,Nancy,22,31,Blue,Pink,Gaming,Traveling,Action,Romance,Capricorn,Aquarius,92
Richard,Jennifer,33,25,White,Yellow,Fishing,Fishing,Comedy,Fantasy,Capricorn,Aries,94
Mark,Jennifer,34,24,Yellow,Blue,Reading,Gaming,Drama,Comedy,Sagittarius,Capricorn,80
James,Jessica,36,23,Brown,Red,Gaming,Cooking,Drama,Romance,Sagittarius,Gemini,74
Paul,Laura,35,37,Yellow,Black,Sports,Drawing,Documentary,Documentary,Aquarius,Pisces,106
Andrew,Laura,28,21,Black,Purple,Dancing,Singing,Adventure,Sci-Fi,Virgo,Sagittarius,86
Thomas,Ashley,34,35,Green,Orange,Reading,Sports,Fantasy,Horror,Sagittarius,Scorpio,98
Daniel,Patricia,21,18,Black,Black,Sports,Reading,Sci-Fi,Horror,Capricorn,Libra,104
James,Sandra,25,36,Blue,Purple,Sports,Hiking,Romance,Thriller,Sagittarius,Aries,88
Daniel,Ashley,33,19,Green,Pink,Cooking,Cooking,Action,Adventure,Virgo,Capricorn,82
David,Sandra,22,38,Brown,Brown,Drawing,Fishing,Horror,Sci-Fi,Aquarius,Leo,88
Robert,Ashley,24,18,Red,Purple,Dancing,Hiking,Documentary,Thriller,Pisces,Scorpio,88
